"15"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"h"	"h"	"g"	"f"	"g"	"-"	"h"	"g"	"-"	"h"	"f"	"h"	"-"	"k"	"j"	"g"	"h"	"g"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"-"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"16"	"g"	"g"	"f"	"d"	"f"	"g"	"g"	"h"	"h"	"g"	"f"	"g"	"-"	"h"	"g"	"-"	"h"	"f"	"h"	"-"	"k"	"j"	"g"	"h"	"g"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"h"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"17"	"g"	"g"	"f"	"d"	"f"	"g"	"g"	"h"	"h"	"g"	"f"	"g"	"-"	"h"	"g"	"-"	"h"	"f"	"h"	"-"	"k"	"j"	"g"	"h"	"g"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"-"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"18"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"h"	"h"	"g"	"f"	"g"	"-"	"h"	"g"	"-"	"h"	"f"	"h"	"-"	"k"	"j"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"h"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"19"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"h"	"h"	"g"	"f"	"g"	"-"	"h"	"g"	"-"	"h"	"f"	"h"	"-"	"k"	"j"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"-"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"20"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"h"	"h"	"g"	"f"	"g"	"-"	"h"	"g"	"-"	"h"	"f"	"h"	"-"	"k"	"j"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"-/h"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"21"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"g"	"-"	"h"	"f"	"h"	"-"	"h"	"k"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"h"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"22"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"-"	"-"	"h"	"f"	"h"	"-"	"h"	"k"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"-"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"23"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"-"	"-"	"h"	"f"	"h"	"-"	"h"	"k"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"-"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"24"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"-"	"-"	"h"	"f"	"h"	"-"	"h"	"k"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"h"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"25"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"-"	"-"	"h"	"f"	"h"	"-"	"h"	"k"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"-"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"26"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"-"	"-"	"h"	"f"	"h"	"-"	"h"	"k"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"-"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"27"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"-"	"-"	"h"	"f"	"h"	"-"	"h"	"k"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"h"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"A_VOR_Cod_259_I"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"-"	"-"	"h"	"f"	"h"	"-"	"h"	"k"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"h"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"CH_E_611"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"-"	"-"	"h"	"f"	"h"	"-"	"h"	"k"	"g"	"h"	"g"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"h"	"h"	"k"	"j"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"CZ_HKm_II_A_4"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"h"	"j"	"h"	"f"	"h"	"-"	"h"	"k"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"h"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"CZ_PLm_504_C_004"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"-"	"-"	"h"	"f"	"h"	"-"	"h"	"k"	"g"	"h"	"-"	"g"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"
"CZ_Pn_XV_A_10"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"-"	"-"	"h"	"f"	"h"	"-"	"h"	"k"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"h"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"CZ_Pu_I_D_20"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"g"	"-"	"h"	"f"	"h"	"-"	"-"	"k"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"f"	"g"	"c"	"d"	"f"	"g"	"g"	"f"	"-"	"h"	"k"	"-"	"h"	"g"	"f"	"-"	"-"	"-"	"-"	"-"
"D_KA_Aug_LX"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"g"	"-"	"h"	"f"	"h"	"-"	"h"	"k"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"-"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"F_Pn_lat_12044"	"g"	"g"	"f"	"d"	"f"	"g"	"g"	"h"	"g"	"g"	"f"	"g"	"-"	"h"	"g"	"-"	"h"	"f"	"h"	"-"	"k"	"j"	"g"	"h"	"g"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"d"	"f"	"f"	"e"	"d"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"h"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"NL_Uu_406"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"h"	"h"	"g"	"f"	"g"	"-"	"h"	"g"	"h"	"h"	"f"	"h"	"h"	"k"	"j"	"g"	"h"	"g"	"g"	"f"	"g"	"h"	"g"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"d"	"d"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"h"	"h"	"k"	"j"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"A_Wn_1799"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"h"	"h"	"g"	"f"	"g"	"-"	"h"	"g"	"-"	"h"	"f"	"h"	"-"	"k"	"j"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"h"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
"CDN_Hsmu_M2149_L4"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"h"	"h"	"g"	"f"	"g"	"-"	"h"	"g"	"-"	"h"	"f"	"h"	"-"	"k"	"j"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"h"	"h"	"k"	"-"	"j"	"h"	"f"	"g"	"h"	"h"	"g"	"g"
"CZ_Pu_XVII_E_1"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"
"D_KNd_1161"	"g"	"g"	"-"	"d"	"f"	"g"	"g"	"h"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"-"	"h"	"f"	"h"	"-"	"k"	"k"	"g"	"h"	"-"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"h"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"f"
"F_Pn_lat_15181"	"g"	"g"	"f"	"d"	"f"	"g"	"g"	"h"	"h"	"g"	"f"	"g"	"-"	"h"	"h"	"j"	"h"	"f"	"h"	"-"	"k"	"j"	"g"	"h"	"g"	"g"	"f"	"g"	"h"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"f"	"f"	"-"	"-"	"-"	"d"	"f"	"c"	"d"	"f"	"g"	"g"	"f"	"h"	"h"	"k"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"g"	"g"
